<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
01/08/21;13:25:00,872.6400000,872.6400000,861.6700000,865.2800000,23160
01/08/21;13:30:00,865.7100000,869.8300000,865.7000000,869.6400000,11830
01/08/21;13:35:00,869.1200000,869.1200000,860.3600000,860.3800000,7826
01/08/21;13:40:00,860.3500000,862.2600000,853.9100000,859.4400000,24245
01/08/21;13:45:00,858.9100000,859.0800000,847.1800000,855.3500000,26979
01/08/21;13:50:00,858.0700000,862.5000000,856.4000000,861.0000000,13849
01/08/21;13:55:00,861.9400000,866.6100000,861.9400000,865.0400000,32849
01/08/21;14:00:00,864.7800000,867.0000000,864.0000000,865.0000000,9679
01/08/21;14:05:00,865.6400000,872.0100000,865.6400000,867.9800000,30955
01/08/21;14:10:00,868.0500000,868.0900000,862.5300000,863.1000000,13719
01/08/21;14:15:00,863.3300000,865.4700000,857.3600000,858.4600000,11161
01/08/21;14:20:00,857.9100000,859.2800000,855.2200000,857.5500000,11576
01/08/21;14:25:00,857.8500000,858.9000000,853.9700000,855.5000000,10130
01/08/21;14:30:00,858.0000000,861.5600000,856.2300000,861.3300000,10627
01/08/21;14:35:00,860.9500000,861.2900000,858.1600000,859.3000000,5854
01/08/21;14:40:00,858.8500000,860.3800000,855.5000000,859.0000000,6366
01/08/21;14:45:00,859.0400000,860.1300000,854.9800000,856.8200000,6583
01/08/21;14:50:00,858.1000000,863.6400000,857.7250000,863.0900000,6416
01/08/21;14:55:00,863.5400000,866.0000000,863.3500000,863.5700000,10446
01/08/21;15:00:00,863.7100000,867.3900000,863.3600000,865.8000000,9345
01/08/21;15:05:00,866.1000000,868.6700000,865.1700000,865.1700000,9864
01/08/21;15:10:00,865.0500000,871.2800000,864.5500000,871.2500000,17800
01/08/21;15:15:00,871.4300000,871.4300000,868.0000000,869.5100000,10990
01/08/21;15:20:00,869.8800000,869.8800000,866.0500000,867.0800000,12305
01/08/21;15:25:00,866.9900000,867.4700000,863.8600000,864.1300000,9014
01/08/21;15:30:00,864.4300000,867.0700000,861.5200000,867.0500000,9006
01/08/21;15:35:00,867.0600000,875.5700000,866.3550000,875.4250000,26212
01/08/21;15:40:00,876.0000000,876.0000000,872.6000000,874.9100000,16475
01/08/21;15:45:00,874.9800000,875.2700000,871.6400000,872.5400000,10681
01/08/21;15:50:00,872.5800000,877.5000000,872.5700000,874.0000000,15191
01/08/21;15:55:00,874.9000000,882.0000000,873.4300000,881.4900000,29514
01/08/21;16:00:00,881.5000000,884.0000000,879.3000000,880.0300000,48176
01/11/21;09:35:00,848.5000000,852.8800000,837.5100000,847.6600000,57585
01/11/21;09:40:00,847.1300000,850.2600000,831.8400000,840.1700000,44920
01/11/21;09:45:00,840.0900000,841.0000000,831.2700000,834.0300000,29299
01/11/21;09:50:00,833.4050000,836.0000000,826.5000000,827.0000000,31633
01/11/21;09:55:00,826.0000000,827.8600000,817.0000000,826.5800000,34067
01/11/21;10:00:00,826.6800000,839.1100000,826.6400000,839.1100000,37590
01/11/21;10:05:00,838.6500000,841.8050000,835.0000000,838.4400000,25669
01/11/21;10:10:00,838.4300000,845.6600000,836.2700000,844.5100000,28843
01/11/21;10:15:00,844.4350000,845.6000000,840.8500000,844.6800000,12839
01/11/21;10:20:00,843.6400000,854.4300000,843.5600000,851.8400000,22169
01/11/21;10:25:00,851.5500000,852.6300000,847.3000000,848.1000000,13671
01/11/21;10:30:00,849.1800000,850.1000000,843.2500000,848.0000000,11920
01/11/21;10:35:00,849.3700000,849.3700000,845.1000000,848.5800000,7415
01/11/21;10:40:00,848.5100000,851.3200000,848.1700000,848.7400000,8975
01/11/21;10:45:00,850.0000000,850.9050000,844.0000000,845.2400000,13936
01/11/21;10:50:00,845.2900000,847.0000000,838.0000000,838.3500000,14652
01/11/21;10:55:00,839.6700000,841.6900000,837.3500000,838.5900000,10040
01/11/21;11:00:00,839.4700000,845.7800000,839.4700000,844.0000000,7762
01/11/21;11:05:00,843.8100000,844.0000000,836.0000000,836.0600000,8022
01/11/21;11:10:00,836.3100000,839.8100000,836.0000000,838.0000000,6982
01/11/21;11:15:00,838.2300000,838.3500000,835.0000000,835.0100000,10672
01/11/21;11:20:00,835.0600000,837.0000000,833.5000000,836.5700000,10274
01/11/21;11:25:00,836.1300000,841.6400000,836.1300000,841.5000000,8741
01/11/21;11:30:00,841.6600000,844.3100000,839.4300000,839.4300000,7465
01/11/21;11:35:00,840.0000000,840.0000000,835.9500000,836.7900000,5150
01/11/21;11:40:00,837.3200000,840.3000000,837.3200000,839.7300000,4618
01/11/21;11:45:00,838.5000000,838.5000000,834.3500000,835.2800000,8511
01/11/21;11:50:00,835.8100000,839.1600000,835.8100000,838.9600000,3364
01/11/21;11:55:00,839.5000000,839.5000000,836.9300000,837.5700000,2755
01/11/21;12:00:00,837.7300000,839.0000000,837.4500000,838.2200000,2028
01/11/21;12:05:00,838.4300000,843.2300000,838.4300000,841.8400000,10320
01/11/21;12:10:00,841.9250000,842.9600000,839.9000000,840.2850000,2800
01/11/21;12:15:00,840.2500000,841.5700000,839.1500000,839.5800000,4083
01/11/21;12:20:00,839.9100000,839.9100000,838.3100000,838.7300000,3261
01/11/21;12:25:00,838.7500000,838.7500000,837.0000000,837.0000000,7120
01/11/21;12:30:00,836.8000000,836.8000000,835.3300000,835.6900000,8508
01/11/21;12:35:00,836.0000000,837.6800000,835.0000000,835.8200000,11336
01/11/21;12:40:00,836.0000000,837.4300000,835.1200000,835.1200000,6762
01/11/21;12:45:00,835.8600000,837.3300000,834.8000000,836.3600000,9828
01/11/21;12:50:00,836.5000000,839.9300000,836.5000000,838.7600000,7154
01/11/21;12:55:00,838.5000000,838.7000000,838.1700000,838.3000000,2286
01/11/21;13:00:00,837.3500000,837.3500000,835.3600000,836.3600000,7525
01/11/21;13:05:00,836.3200000,837.0000000,831.4700000,833.2900000,13220
01/11/21;13:10:00,833.0400000,833.7800000,832.5700000,833.3600000,5263
01/11/21;13:15:00,833.3000000,835.6800000,832.7100000,835.3800000,5527
01/11/21;13:20:00,835.2900000,836.5600000,835.1100000,835.1100000,7134
01/11/21;13:25:00,834.0000000,834.0000000,831.8000000,831.8000000,7738
01/11/21;13:30:00,832.2400000,832.2400000,828.2900000,828.8500000,16507
01/11/21;13:35:00,828.1200000,829.7500000,827.2000000,829.7050000,7395
01/11/21;13:40:00,829.6100000,831.0000000,828.9800000,828.9800000,5347
01/11/21;13:45:00,828.6600000,828.6600000,825.5800000,827.3400000,9972
01/11/21;13:50:00,826.6100000,826.7800000,824.3000000,824.3000000,8198
01/11/21;13:55:00,824.7800000,830.8800000,824.5400000,830.3900000,8338
01/11/21;14:00:00,831.2700000,831.2700000,828.7700000,829.6700000,5922
01/11/21;14:05:00,829.5600000,830.5000000,827.6800000,830.5000000,3777
01/11/21;14:10:00,831.1600000,832.0000000,825.0000000,825.6600000,8508
01/11/21;14:15:00,826.5700000,826.5700000,823.4900000,825.5000000,5882
01/11/21;14:20:00,825.2500000,826.0200000,819.0000000,819.1700000,20049
01/11/21;14:25:00,819.3800000,825.5500000,819.3800000,824.4300000,8537
01/11/21;14:30:00,823.9900000,826.1800000,820.8100000,821.1200000,9009
01/11/21;14:35:00,821.3500000,824.1100000,820.5200000,822.2700000,9798
01/11/21;14:40:00,823.6600000,823.6600000,821.7500000,822.0000000,3202
01/11/21;14:45:00,822.1950000,828.0400000,821.8800000,826.8800000,5894
01/11/21;14:50:00,826.7600000,828.6200000,825.7700000,825.7700000,4374
01/11/21;14:55:00,824.6300000,824.6300000,822.0000000,823.9400000,6826
01/11/21;15:00:00,824.2300000,824.6300000,822.0000000,822.3700000,2526
01/11/21;15:05:00,821.7500000,821.7500000,816.0500000,817.7500000,9513
01/11/21;15:10:00,817.5200000,821.0000000,817.5200000,819.0000000,7475
01/11/21;15:15:00,818.8200000,819.4900000,815.1000000,815.4300000,6794
01/11/21;15:20:00,816.4000000,818.6300000,811.6400000,812.9200000,13311
01/11/21;15:25:00,811.4200000,813.2700000,807.2800000,809.3800000,43374
01/11/21;15:30:00,810.0000000,813.0900000,805.1100000,806.3900000,20240
01/11/21;15:35:00,806.7600000,812.5500000,803.8800000,812.3400000,20838
01/11/21;15:40:00,811.2500000,813.8300000,807.9600000,807.9700000,17192
01/11/21;15:45:00,808.0900000,811.2800000,807.5000000,808.7900000,10786
01/11/21;15:50:00,809.9100000,816.5000000,809.3300000,814.0000000,11211
01/11/21;15:55:00,814.5600000,818.3900000,814.5400000,816.7500000,16442
01/11/21;16:00:00,816.4800000,816.4800000,808.7900000,810.7400000,29846
01/12/21;09:35:00,830.0000000,843.0000000,827.8100000,841.0900000,32470
01/12/21;09:40:00,841.9800000,843.8200000,837.3700000,838.0000000,22522
01/12/21;09:45:00,838.8600000,846.0000000,838.8600000,845.0000000,18879
01/12/21;09:50:00,845.7200000,848.5400000,844.5700000,845.9700000,17883
01/12/21;09:55:00,846.6400000,846.7200000,839.5900000,842.6200000,14235
01/12/21;10:00:00,842.6200000,849.0000000,842.0000000,848.5500000,20327
01/12/21;10:05:00,848.3800000,851.3400000,845.5600000,848.7600000,18881
01/12/21;10:10:00,849.9700000,852.0200000,848.6600000,849.7000000,14520
01/12/21;10:15:00,851.0000000,857.2000000,850.9200000,856.4000000,20220
01/12/21;10:20:00,856.5100000,865.0000000,853.3000000,860.2400000,20366
01/12/21;10:25:00,860.0200000,860.5700000,857.7500000,859.2300000,12374
01/12/21;10:30:00,860.0000000,863.8000000,858.7000000,859.8800000,11923
01/12/21;10:35:00,861.6700000,866.5200000,861.6700000,864.0000000,12534
01/12/21;10:40:00,865.1300000,866.0000000,861.6900000,862.8900000,8749
01/12/21;10:45:00,862.6800000,863.0300000,859.3200000,861.7800000,7647
01/12/21;10:50:00,862.8500000,864.6100000,860.2300000,864.2500000,8364
01/12/21;10:55:00,865.4500000,865.6300000,860.9600000,862.9700000,8091
01/12/21;11:00:00,862.4800000,862.4800000,859.5000000,861.1300000,8162
01/12/21;11:05:00,860.9300000,863.1000000,859.0000000,860.4400000,7573
01/12/21;11:10:00,860.5000000,861.0750000,856.9900000,858.5600000,6599
01/12/21;11:15:00,858.9200000,860.7600000,857.9000000,859.0800000,3730
01/12/21;11:20:00,859.2800000,862.4100000,859.2800000,861.4000000,8145
01/12/21;11:25:00,861.6100000,864.5800000,861.6100000,863.7800000,9279
01/12/21;11:30:00,863.7700000,865.0000000,862.0800000,862.0800000,5846
01/12/21;11:35:00,862.4900000,864.1700000,860.8300000,863.9500000,5673
01/12/21;11:40:00,863.7200000,867.9900000,863.6700000,866.0900000,19417
01/12/21;11:45:00,866.5400000,866.5400000,863.0200000,863.3000000,9300
01/12/21;11:50:00,862.8500000,864.2300000,861.3100000,862.5200000,10856
01/12/21;11:55:00,862.6600000,862.6600000,858.2900000,858.5000000,7541
01/12/21;12:00:00,858.0100000,860.5000000,856.6800000,860.5000000,9048
01/12/21;12:05:00,860.5000000,861.3200000,858.4400000,859.2000000,6490
01/12/21;12:10:00,858.0000000,858.0000000,854.4800000,855.0300000,8406
01/12/21;12:15:00,855.1100000,856.3900000,849.1300000,850.4900000,16699
01/12/21;12:20:00,850.3000000,855.3000000,849.1700000,855.3000000,18053
01/12/21;12:25:00,855.1100000,855.1100000,851.7500000,853.3300000,3677
01/12/21;12:30:00,853.7400000,858.0000000,853.0000000,857.6900000,8126
01/12/21;12:35:00,857.8700000,858.6000000,856.0200000,857.4200000,6211
01/12/21;12:40:00,857.4500000,857.4500000,854.4800000,857.4500000,10005
01/12/21;12:45:00,857.1650000,857.1650000,855.8900000,856.9700000,5602
01/12/21;12:50:00,856.1900000,856.1900000,854.7000000,856.1300000,3515
01/12/21;12:55:00,856.0700000,857.4700000,856.0000000,856.8100000,4702
01/12/21;13:00:00,856.6750000,858.4700000,856.0600000,858.2200000,3042
01/12/21;13:05:00,858.3800000,860.0000000,856.8400000,859.6100000,8113
01/12/21;13:10:00,859.9000000,860.0000000,858.3700000,859.4600000,5343
01/12/21;13:15:00,859.3600000,859.8200000,858.9500000,858.9500000,1725
01/12/21;13:20:00,859.4800000,859.4800000,856.4900000,857.4700000,1672
01/12/21;13:25:00,857.5500000,858.0000000,857.0000000,858.0000000,1000
01/12/21;13:30:00,858.0100000,858.6200000,857.6500000,858.6200000,2239
01/12/21;13:35:00,858.7900000,859.8000000,858.7900000,859.7300000,1541
01/12/21;13:40:00,858.4900000,859.0100000,858.0000000,858.4400000,2736
01/12/21;13:45:00,858.8100000,860.0900000,858.6500000,860.0000000,9102
01/12/21;13:50:00,859.4400000,859.8600000,858.5700000,858.5700000,1871
01/12/21;13:55:00,858.6300000,858.9150000,855.3500000,855.9800000,4691
01/12/21;14:00:00,856.4000000,857.3500000,855.6400000,855.9000000,3953
01/12/21;14:05:00,855.7600000,858.2000000,855.7600000,857.6700000,2847
01/12/21;14:10:00,857.2600000,857.5300000,856.2000000,856.9600000,2000
01/12/21;14:15:00,856.9350000,857.0000000,854.9500000,854.9500000,4506
01/12/21;14:20:00,854.8300000,854.8300000,853.2900000,854.0400000,2845
01/12/21;14:25:00,854.1000000,854.1000000,850.1100000,851.0500000,3063
01/12/21;14:30:00,851.0000000,851.8500000,848.5500000,851.5500000,6104
01/12/21;14:35:00,851.2900000,856.0800000,851.2900000,855.0000000,7801
01/12/21;14:40:00,855.7500000,856.4200000,854.3300000,855.7300000,4167
01/12/21;14:45:00,854.8800000,855.7100000,854.5100000,854.5200000,3054
01/12/21;14:50:00,854.0900000,854.0900000,851.6800000,852.9500000,5588
01/12/21;14:55:00,852.1700000,853.6400000,850.2700000,851.1000000,5394
01/12/21;15:00:00,850.9400000,853.9100000,850.7300000,853.6700000,3714
01/12/21;15:05:00,854.0600000,855.0000000,853.2450000,854.9400000,3360
01/12/21;15:10:00,854.4000000,854.6700000,852.0300000,854.5400000,2219
01/12/21;15:15:00,854.6000000,855.0000000,853.9800000,854.5600000,5788
01/12/21;15:20:00,854.9700000,857.6500000,853.6300000,857.5000000,8467
01/12/21;15:25:00,857.9500000,860.0500000,857.0500000,860.0000000,25140
01/12/21;15:30:00,860.0000000,860.0400000,858.1600000,858.5900000,7893
01/12/21;15:35:00,858.8500000,859.0000000,856.0000000,856.8600000,2417
01/12/21;15:40:00,856.4400000,856.4400000,853.6300000,854.6100000,5714
01/12/21;15:45:00,854.9900000,856.7700000,854.9900000,855.0100000,7338
01/12/21;15:50:00,853.8500000,858.0000000,853.7200000,856.7200000,7550
01/12/21;15:55:00,856.6000000,856.7200000,851.6700000,851.6700000,14253
01/12/21;16:00:00,851.3800000,851.3800000,849.0100000,849.4700000,20908
01/13/21;09:35:00,853.2900000,860.0250000,852.0000000,857.2500000,23135
01/13/21;09:40:00,856.5100000,860.0600000,855.6000000,857.3000000,23310
01/13/21;09:45:00,857.2950000,857.9400000,845.5000000,845.5000000,24768
01/13/21;09:50:00,845.9000000,854.0100000,845.8900000,852.0200000,10274
01/13/21;09:55:00,851.7000000,854.1500000,846.5000000,849.7000000,11697
01/13/21;10:00:00,849.9700000,850.9800000,845.5100000,846.3300000,6488
01/13/21;10:05:00,846.1300000,846.1300000,833.7700000,834.2500000,28927
01/13/21;10:10:00,834.6200000,844.6600000,834.6200000,844.4600000,13441
01/13/21;10:15:00,844.1600000,844.9200000,837.7100000,842.0000000,10992
01/13/21;10:20:00,841.2100000,841.4200000,837.5500000,839.2600000,6403
01/13/21;10:25:00,839.3000000,843.5400000,839.3000000,841.8500000,9018
01/13/21;10:30:00,841.3800000,842.9100000,838.0000000,839.0400000,7786
01/13/21;10:35:00,839.3100000,840.4700000,837.8000000,839.4000000,4932
01/13/21;10:40:00,839.9600000,842.1800000,838.4700000,841.0000000,8146
01/13/21;10:45:00,841.0800000,845.0000000,838.6550000,842.9900000,6851
01/13/21;10:50:00,844.5000000,846.5200000,843.1100000,844.5000000,6210
01/13/21;10:55:00,844.0100000,845.5000000,842.3600000,844.6500000,3697
01/13/21;11:00:00,844.3600000,845.5000000,843.7600000,843.8700000,2059
01/13/21;11:05:00,844.0000000,844.6400000,841.4300000,842.6200000,4512
01/13/21;11:10:00,842.7400000,843.5500000,842.2300000,843.2900000,2372
01/13/21;11:15:00,843.1500000,843.5500000,841.1450000,841.2700000,2755
01/13/21;11:20:00,841.1600000,841.3900000,839.2000000,839.5400000,6338
01/13/21;11:25:00,839.5600000,842.1300000,838.7900000,841.2500000,4916
01/13/21;11:30:00,841.6100000,843.0000000,841.0500000,842.3850000,3926
01/13/21;11:35:00,842.5100000,842.5100000,840.0000000,840.1900000,4260
01/13/21;11:40:00,840.4200000,841.0000000,840.4100000,840.8100000,1326
01/13/21;11:45:00,841.0000000,842.0000000,840.5000000,842.0000000,2485
01/13/21;11:50:00,841.7700000,841.7700000,839.9000000,840.3000000,1807
01/13/21;11:55:00,839.8500000,839.9900000,838.2000000,839.0300000,7709
01/13/21;12:00:00,839.3000000,840.0000000,837.5200000,837.5200000,3749
01/13/21;12:05:00,838.1700000,838.1700000,834.5100000,834.5100000,10776
01/13/21;12:10:00,834.3500000,836.8200000,834.2000000,835.8000000,5804
01/13/21;12:15:00,836.5000000,838.3300000,835.8500000,837.2700000,4551
01/13/21;12:20:00,837.6000000,838.9400000,837.5000000,838.1000000,3034
01/13/21;12:25:00,837.9700000,838.1100000,837.5000000,837.5100000,2654
01/13/21;12:30:00,837.8500000,839.6600000,837.5000000,839.2500000,2869
01/13/21;12:35:00,839.1100000,839.1100000,836.2000000,836.2000000,2241
01/13/21;12:40:00,836.3100000,836.3100000,834.7100000,835.5800000,3190
01/13/21;12:45:00,835.0000000,836.7000000,834.8100000,836.4700000,3013
01/13/21;12:50:00,836.2700000,836.4350000,832.0000000,832.0000000,7749
01/13/21;12:55:00,832.1000000,836.2100000,832.1000000,836.1000000,5853
01/13/21;13:00:00,835.7900000,841.4200000,835.7900000,839.8100000,11075
01/13/21;13:05:00,839.8600000,840.0000000,838.3200000,839.9400000,4785
01/13/21;13:10:00,840.2600000,840.2600000,838.1900000,838.1900000,3792
01/13/21;13:15:00,838.8900000,838.8900000,837.8000000,837.8000000,2817
01/13/21;13:20:00,838.4500000,839.2300000,837.4000000,837.4000000,2509
01/13/21;13:25:00,838.3100000,838.6300000,837.5300000,837.8500000,1629
01/13/21;13:30:00,838.5700000,838.5700000,837.5000000,837.8400000,1530
01/13/21;13:35:00,837.5200000,837.9100000,837.1400000,837.1400000,2707
01/13/21;13:40:00,836.7200000,839.0000000,836.6300000,838.2800000,2400
01/13/21;13:45:00,839.0000000,840.2500000,838.8400000,839.1600000,3166
01/13/21;13:50:00,839.5500000,839.5500000,837.6500000,838.3000000,1998
01/13/21;13:55:00,838.9300000,841.2200000,838.5200000,841.2200000,3706
01/13/21;14:00:00,841.2900000,843.8200000,841.2900000,843.8200000,5940
01/13/21;14:05:00,844.0000000,847.0000000,843.0700000,846.6000000,10302
01/13/21;14:10:00,846.7400000,848.7700000,846.7400000,847.2600000,13973
01/13/21;14:15:00,847.4500000,852.1500000,847.4500000,852.1500000,11896
01/13/21;14:20:00,851.6800000,854.2500000,850.7000000,854.2500000,12747
01/13/21;14:25:00,853.9300000,853.9300000,851.7200000,852.0200000,7612
01/13/21;14:30:00,852.0000000,855.2800000,851.9500000,853.8900000,11137
01/13/21;14:35:00,854.0400000,855.5000000,853.5900000,853.6000000,9060
01/13/21;14:40:00,853.7000000,854.2300000,852.7700000,854.2300000,4748
01/13/21;14:45:00,854.3900000,855.0000000,850.3800000,850.7200000,5702
01/13/21;14:50:00,850.2100000,852.0500000,849.6300000,851.3100000,6582
01/13/21;14:55:00,851.6400000,853.9700000,851.4400000,852.9300000,6186
01/13/21;15:00:00,852.3900000,855.5300000,851.6700000,855.5300000,8934
01/13/21;15:05:00,855.9200000,855.9700000,854.0000000,854.5800000,7519
01/13/21;15:10:00,854.7300000,855.6600000,852.7100000,853.0600000,4508
01/13/21;15:15:00,853.7200000,855.4400000,852.9100000,855.4100000,7283
01/13/21;15:20:00,855.1900000,858.0000000,854.4800000,857.6700000,16053
01/13/21;15:25:00,857.6400000,857.7300000,854.6000000,855.4900000,9802
01/13/21;15:30:00,854.8100000,854.8100000,851.3300000,851.3400000,6309
01/13/21;15:35:00,851.6400000,853.9600000,850.0000000,853.8200000,7134
01/13/21;15:40:00,854.5000000,854.5700000,853.0000000,853.0000000,3000
01/13/21;15:45:00,854.0200000,854.5000000,853.5500000,853.8000000,4050
01/13/21;15:50:00,853.7500000,855.7800000,851.8200000,851.8400000,10319
